"date","ipca","igp","ipa","tradables","nontradables","monitorados","capacidade","pib","desemprego","comm","cambio","pimpf","pimpf.hiato","ipcaindice","pib.hiato","pibma7"
2008-01-01,0.3921701674268,386.992333333333,431.489333333333,0.0505104302374335,0.0684033043409626,0.0165394437760627,84.3,1.2,0.0912873435473861,162.398785324681,1.73573333333333,102.535188891449,2.06465615975569,2759.76,0.00808130013443753,5.67142857142857
2008-04-01,0.75207682236559,397.870666666667,445.52,0.0700399813892789,0.0762510565106153,0.0161007244255635,83.7,2,0.0856111670123245,189.097752475999,1.6553,93.5006628978975,-0.573859483810371,2809.95,0.00754138943434635,5.92857142857143
2008-07-01,0.480089919339572,413.61,466.007666666667,0.0698555791315818,0.0851403878237394,0.0282790988572577,83.4,1.4,0.0869534130913736,183.271945921268,1.66696666666667,87.40984100372,-1.45757138813968,2853.94666666667,0.0177900524049748,6.24285714285714
2008-10-01,0.298796030568426,418.254,470.793666666667,0.0742486251306838,0.0765169516976259,0.0322903554593634,81.5333333333333,-3.5,0.0903274769169238,117.74398857973,2.27706666666667,90.2207909438662,0.28998323319685,2884.02333333333,0.0221345719387376,5.64285714285714
2009-01-01,0.289293035934826,416.840666666667,465.049666666667,0.0639849505245893,0.0680202514689305,0.0385457221156524,79.7666666666667,-1.3,0.0998814886021287,102.888179534048,2.3105,94.0665847062281,0.118705587981215,2919.34666666667,-0.022967919939669,4.37142857142857
2009-04-01,0.491213430141513,414.193333333333,457.999333333333,0.0496239750033184,0.0626169841020327,0.0409288114395362,80.1333333333333,1.4,0.101559085066852,112.609733365383,2.074,98.5095198786946,0.589018023714426,2955.39666666667,-0.0478859231489943,3.21428571428572
2009-07-01,0.350551427343484,411.709333333333,451.352666666667,0.0369187707893862,0.0535771538400724,0.0402035858695041,80.7666666666667,2.4,0.0998205199386186,120.263673772782,1.86513333333333,100.467910173429,-0.19609201901432,2979.57666666667,-0.0383894572211609,2.1
2009-10-01,0.286077833355385,412.369,451.431666666667,0.0276181893999041,0.0536441820446956,0.045089544152906,82.1333333333333,2.8,0.0991931176505561,131.703291587447,1.7375,102.238390462375,0.0996250987710615,3006.08333333333,-0.0263225486376029,1.97142857142857
2010-01-01,0.546048230134218,417.602,456.626666666667,0.0369902702096784,0.0595224260888203,0.0482101933056392,82.5666666666667,2.3,0.0933646506637207,140.189211077268,1.8016,102.368163380781,-0.129852204413491,3061.33666666667,-0.00828464929286177,2.38571428571429
2010-04-01,0.392952083760759,429.842666666667,471.588666666667,0.0365583823047613,0.0709043462507277,0.0427143706878474,83.7,0.6,0.0895928627946738,143.190616246649,1.7913,102.667175138227,-0.16596077653404,3106.3,0.00296344590646003,2.6
2010-07-01,0.321633321811048,438.327666666667,484.071666666667,0.0317829879747552,0.0656112915477543,0.0376682139432283,83.5333333333333,1.1,0.0857079783130711,141.970321908116,1.7485,103.43749348872,0.315972062980052,3116.54333333333,0.00883985973196344,3.44285714285714
2010-10-01,0.660304384811005,452.751,505.306333333333,0.0586034233725679,0.0714837315781772,0.0332635803763428,83.6,1.6,0.0807790977919969,159.107855804966,1.69593333333333,102.588235415297,-0.0998368429124952,3173.83666666667,0.0114610652346774,4.6
2011-01-01,0.662239486266441,465.027,520.208666666667,0.0631845094551012,0.078292878636553,0.0368796555056792,83.5333333333333,1.4,0.0804369438251718,179.307751776142,1.66653333333333,101.742432369854,0.0781287037523792,3248.16,0.0176031243445571,5.65714285714286
2011-04-01,0.524982026717372,473.194666666667,527.900666666667,0.0608212187094567,0.0765788471110553,0.0579597713272869,83.4,0.9,0.0790537171074886,189.516403084167,1.59483333333333,100.734818476466,0.17901351915396,3311.06666666667,0.0177941105190194,6.5
2011-07-01,0.510833542629154,474.408333333333,527.025,0.066176045381854,0.085791101906351,0.0585173407521031,83.2666666666667,-0.3,0.0786454747662138,184.904346741239,1.6361,99.6552324119266,-0.0577813059038732,3338.95666666667,0.0163141467304933,6.24285714285715
2011-10-01,0.406055428580452,481.461,535.996,0.0505262196594602,0.0849356021018169,0.0627053197041594,82.5333333333333,1.1,0.0756753701444935,176.161924736607,1.7993,98.9550525043851,-0.58932014571091,3386.60333333333,0.00529704443557577,5.3
2012-01-01,0.263097109100935,483.683,535.056666666667,0.0371469293493192,0.0798933573580589,0.0525535579752571,81.9,-1.3,0.0756991180134858,182.660239544736,1.76716666666667,100.486001941481,0.136836833746457,3435.46333333333,0.00798130554619281,4.32857142857143
2012-04-01,0.423482959397974,492.496666666667,545.318,0.0327305945940117,0.0755456183854541,0.0366472452059591,82.0333333333333,1.5,0.0751193086219,173.219310297947,1.96273333333333,101.431658508917,0.343480415177117,3476.70666666667,-0.00977830857937301,3.48571428571429
2012-07-01,0.631530290076079,508.380333333333,567.827333333333,0.0313778777843946,0.082842188548629,0.0362775478322962,82.2666666666667,1.8,0.0719529568991316,170.99852738162,2.0282,100.796840977421,-0.794966511224781,3513.93333333333,0.0020113321059978,3.02857142857143
2012-10-01,0.579958386681522,516.899666666667,578.616666666667,0.0419125763337749,0.0829835689797889,0.0345956653588377,82.5333333333333,0.1,0.0736008012593782,170.795414547173,2.0579,103.141451047536,0.722247637431096,3576.52666666667,0.0144927495218607,2.64285714285715
2013-01-01,0.489249139192354,522.147333333333,582.464333333333,0.0629193344066137,0.0905778518940058,0.0202611829047572,82.8666666666667,0.4,0.0756423915644705,174.15318588382,1.99516666666667,102.558986319547,0.0224053444447018,3653.7,0.00900511367186363,2.35714285714286
2013-04-01,0.456157929164974,525.131,581.939666666667,0.0654348682006081,0.0959258397170482,0.0162161248236662,82.7,1.6,0.078077345169808,166.729635220386,2.06943333333333,101.533492533704,-0.236793685860538,3704.94,0.00955111678884868,2.42857142857143
2013-07-01,0.381501964168503,531.854,589.327666666667,0.0666228438801337,0.0847145862447456,0.0123233322948881,82.3,0.3,0.0770146984031068,168.219875281834,2.2877,101.03684072258,0.392066059591301,3727.32333333333,0.021715664101936,2.45714285714286
2013-10-01,0.60078115542821,544.137,606.557,0.0620085386661207,0.0831954377143973,0.0116799747667444,82.1666666666667,0.2,0.0735179006272975,166.064615703341,2.2759,98.7269150167066,-0.647659635215466,3785.43333333333,0.0221559045307433,2.57142857142858
2014-01-01,0.553272951827672,553.150333333333,615.862333333333,0.0553172205341164,0.0761480840335817,0.0309082227376571,82,0.8,0.0699777524792491,169.170147796108,2.3634,98.9341476009723,0.360333138152039,3865.86333333333,0.0203311363098484,2.92857142857143
2014-04-01,0.568883074030235,564.332666666667,627.675333333333,0.0659104243951146,0.0761571885119738,0.0393664423544223,80.7666666666667,-1.4,0.0664796282565761,169.611146213538,2.22913333333333,97.4330676740962,0.157852848555578,3941.79,0.0277921070356941,2.51428571428572
2014-07-01,0.458158164746829,557.387,611.880333333333,0.0692753454550982,0.0719172279117468,0.0500786390013977,81.2333333333333,-0.1,0.070208455511296,160.291992772104,2.27456666666667,94.9911315520967,0.0901504114286003,3972.86,0.0091372185420322,2.07142857142858
2014-10-01,0.503276661778651,562.516666666667,617.193333333333,0.06073310883517,0.0744816411056087,0.0557479592546812,80.9333333333333,0.5,0.0718074078061377,137.419216774678,2.54466666666667,92.0334799997619,-0.191421699312912,4032.1,0.00702673897472628,1.65714285714286
2015-01-01,1.08668671175801,573.353666666667,627.190333333333,0.057258669716726,0.0795467831290022,0.101902192598983,80.6666666666667,-0.6,0.072032129696186,115.128601294096,2.86276666666667,89.685651882208,0.108521433138994,4161.93333333333,0.0109869005579302,0.857142857142861
2015-04-01,0.802016956584273,587.796666666667,642.535333333333,0.0579988261867724,0.0776474135190187,0.141797508102855,79.6333333333333,-2.7,0.0781827758342161,116.679586501513,3.0716,86.9786681085303,-0.121887294572668,4277.39333333333,0.00298695575528485,0.0714285714285757
