"date","ipca","ipa","igp","tradables","nontradables","monitorados","pibhiato","capacidade","desemprego","comm","cambio","pimpf","pimpf.hiato","desemprego.hiato","capacidade.hiato","tcambio","ipcaindice","lpimpf.hiato","lcapacidade.hiato","cambioMA3","cambioMA6"
2000-10-01,0.0604381475814054,198.257,195.769,0.0560315098501616,0.0411809949917132,0.119522030520868,-0.000196073449783452,81.1413839820388,0.113135949317651,62.8624877810642,1.8788,78.6312403641299,-0.216404504879861,0.0043232142299533,-0.148772024609642,0.0156973588642584,1668.26,-0.00269301487991758,-0.0018175800267155,0.0246499889376042,0.0106104054692738
2000-11-01,0.223902497224228,199.297,196.452,0.0446403733262957,0.0408692641548889,0.110839305171256,-0.000277789181662325,81.7345985133856,0.10714095140133,63.9327297782617,1.9472,78.150101358958,-1.08491078935721,0.00060087645373863,0.264403551831947,0.0182130190559686,1673.6,-0.0137371081381836,0.00324752713962617,0.0217745141873574,0.0137124159372739
2000-12-01,0.423300782751512,200.213,197.455,0.0363553302147557,0.037234581500452,0.129046167727455,3.76544023351078e-05,81.8647117653028,0.100896358372649,64.4362742025608,1.9625,81.0302878353832,1.43498872961931,-0.00375869592710353,0.288046341674359,0.0203917726670136,1683.47,0.0178993441772999,0.00352623892097714,0.0130305784815833,0.0139344004690051
2001-01-01,0.384990237162052,201.799,198.699,0.0343954664470556,0.0357946921458658,0.132415113921192,0.000145903314441198,81.6941504898624,0.101269755976741,63.945196494789,1.9537,79.8557453124015,0.0361601246487027,-0.00230634700154606,0.108378798313524,0.0236969278855235,1693.07,0.00045753212610844,0.0013284791577064,0.00910152870475171,0.016875758821178
2001-02-01,0.517405767476111,202.375,199.501,0.0343954664470556,0.040025795301986,0.140694162826173,-8.57853878100112e-05,81.8224465030989,0.09892115218796,60.9836461992125,2.0011,80.1065647190315,0.204587322974874,-0.00453063640339822,0.328047642244684,0.0286896632396875,1700.86,0.0025457616192579,0.00402470991945947,0.0206944267331488,0.0212344704602531
2001-03-01,0.463118114732213,203.109,200.217,0.0420753364698394,0.0450104421491644,0.127170817683006,-0.000234255773392367,81.368282708609,0.103699900310747,59.0334937333511,2.0882,79.8327477595126,-0.00643115308011488,-0.000565190171807436,0.0610694338996893,0.033907128208261,1707.32,-8.76871231927367e-05,0.000768803089764347,0.0383174959300278,0.0256740372058055
2001-04-01,0.581912967035645,205.457,202.093,0.0478038865453851,0.0444936730649246,0.125931549417687,-0.000475898938152586,81.0353751274834,0.105865247599863,59.394886237194,2.1917,79.7667665702921,0.124184942097529,0.000191544662959023,-0.0170589098244136,0.0375477606349263,1717.22,0.00157703322167002,-0.000182641052514754,0.0458818833153213,0.0274917060100365
2001-05-01,0.673350092223675,207.949,204.306,0.0529401801068823,0.0494081993071969,0.127728368168005,-0.000973263722482354,80.7050790895901,0.113329501149072,59.9811472113176,2.2964,79.7152549025545,0.392139204875576,0.00603475973825265,-0.0575857513362763,0.0384345077244383,1724.26,0.00499255594746906,-0.000680617743313405,0.0428983288709105,0.0317963778020297
2001-06-01,0.822423350409111,209.573,205.709,0.0495905344399747,0.05151016865984,0.142586152836951,-0.000199750313523817,80.6136003181738,0.109164816686691,58.4278398181113,2.375,78.5344405099492,-0.366186843604339,0.00040574303791957,0.144315714952612,0.0361676809056178,1733.23,-0.00454394985806417,0.00182246956402121,0.0391984805668049,0.0387579882484164
2001-07-01,1.00132997523302,212.959,208.415,0.0429639393719909,0.0558209292752831,0.133487558316615,0.000800611609035273,79.9175688659811,0.108578223134422,55.8989135324686,2.4652,79.1677274070065,0.744610250487881,-0.00155262051607906,-0.281968904939205,0.0309385273543662,1756.28,0.00959771190289782,-0.00349923720994472,0.029620129794242,0.0377510065547816
2001-08-01,0.683192568201753,217.291,211.899,0.0382180356019728,0.0559259129612013,0.115043397521635,0.000184022275675488,79.7144657367432,0.109914830913664,56.1290813265519,2.5098,78.6689939069929,0.756699272205012,-0.00158849554154594,-0.276564456162703,0.022757874511978,1768.57,0.00983478325179465,-0.00345024226482771,0.0391393522596645,0.0410188405652875
2001-09-01,0.490293124840779,219.047,213.233,0.0386322871872502,0.0530862715618035,0.120397211974075,-0.000170154992972182,80.1254397545393,0.112183168756964,54.0407974023588,2.6709,77.4783052284812,0.0349753012173153,-0.000675155207473313,0.264316493016537,0.0120915241735969,1773.52,0.00062131624449524,0.00331160306941758,0.0351553260708776,0.0371769033188412
2001-10-01,0.757256794783618,221.56,215.08,0.0492252772175572,0.052247326115429,0.133621866471719,0.000246181383182442,79.6663680903099,0.115455724319512,50.3946720675826,2.7394,75.16208949472,-1.98363224152642,0.00139213508839436,-0.140953844232669,-0.000941338428016636,1788.24,-0.0258827025759008,-0.00175898857587331,0.00428870480630076,0.0169544173002714
2001-11-01,0.609094606074542,225.045,217.812,0.0627656994625618,0.0526675107320274,0.127789439732178,0.000498559348709349,79.6363137441722,0.11576457123087,48.1728443833486,2.5423,76.478363916275,-0.673115961407689,0.000826169885643865,-0.209794495948302,-0.0126230092440511,1800.94,-0.0085817946616622,-0.00261308798288162,-0.0409830381297347,-0.000921842935035074
2001-12-01,0.45976813244754,225.44,218.717,0.0729611133876549,0.0571994193184788,0.107839294248253,0.000582024510353829,79.0980244850806,0.116241820860273,47.897347429039,2.3619,75.9006175807973,-1.54957819945976,0.00083983066116812,-0.885819690634989,-0.0173500591219781,1812.65,-0.0199897810898779,-0.0111057932714527,-0.0472858869965033,-0.00606528046281287
2002-01-01,0.30907670892447,225.519,219.288,0.0760640124989669,0.0559397238531008,0.102565961629856,0.000309322380833643,80.4577105795757,0.117404698187447,48.5321298829954,2.3771,78.5386305329738,0.555497211999011,0.00197179617331818,0.245881407903909,-0.01397381340529,1822.08,0.00734431283950698,0.00310001412150651,-0.0165992112320174,-0.00615525321285831
2002-02-01,0.381525411739539,225.402,219.585,0.0787514850576561,0.0579304814194044,0.0920423652571711,0.000219901892239027,80.7757313139964,0.115755131949726,49.5493592357839,2.4188,79.249227796823,0.668926129138583,0.000685151809465656,0.317967648009272,-0.00538436275304549,1828.64,0.00870627936887836,0.0039826765670723,-0.00227996159037547,-0.0216314998600551
2002-03-01,0.656520288091807,225.54,219.983,0.0776771383939203,0.0560381283770166,0.10503507086261,0.000827490177962631,81.2815707972096,0.110821316797438,53.9730665501868,2.3458,80.7323178162236,1.62072492257656,-0.00367231972582321,0.614569209727165,0.00699204431820975,1839.61,0.0204551675422078,0.00761987853068824,-0.00816216676964177,-0.0277240268830725
2002-04-01,0.795586715823848,226.116,220.773,0.0724280151552221,0.0502908399284974,0.129581577339646,0.000669392288372095,81.2330439418579,0.11343513623939,55.780683891944,2.3196,80.305899981778,0.81097417439787,-0.000498338556193689,0.425318026875416,0.0233643059410967,1854.33,0.0102605656105998,0.00526867705021239,0.00827523580956883,-0.00416198771122428
2002-05-01,0.45789065774627,227.198,222.31,0.068371045063047,0.049662925914989,0.128231748727012,-0.000403922168109416,80.4706123788717,0.114320215508144,55.9384911848833,2.4796,78.9448694749722,-0.819712556481974,0.000964777612173562,-0.421631332470923,0.0412390981448099,1858.22,-0.0102654495808361,-0.0052160304781772,0.0485007516615066,0.0231103950355656
2002-06-01,0.74445432168045,231.839,225.314,0.0677317485366309,0.0498727535863361,0.124119387905133,-0.000332702131614238,80.5687548840057,0.113280165207016,54.9353874723174,2.7132,79.6314673883779,-0.381601126113509,0.000590475542415786,-0.394643615847727,0.0556392127522155,1866.02,-0.00473679043827602,-0.00488293473826751,0.078301251350459,0.0350695422904086
2002-07-01,0.958370484369104,237.806,229.495,0.0664597559840205,0.0531137469503253,0.114987276823505,-0.000523213372829512,80.9675511514499,0.11338492926964,56.4325260312108,2.9338,80.1536542476912,-0.120385243764858,0.00144926741193163,-0.0662108846695446,0.0634156315730488,1888.23,-0.00145708899164898,-0.000818235853070171,0.0754334545417573,0.0418543451756631
2002-08-01,0.688923485242535,245.261,234.692,0.0731363896545953,0.0508102569490421,0.106041756872762,-0.00230921397781081,81.2909193189417,0.109376245258445,56.6805808487113,3.1093,79.0505983517912,-1.50315311734298,-0.001758935209632,0.203347380006775,0.0638885910598252,1900.5,-0.0187835624489683,0.00250227628343769,0.0694004246032756,0.0589505881323911
2002-09-01,0.910963299746763,253.478,240.314,0.0859767891718508,0.054483317869167,0.100316105169687,-0.00388930481156907,80.9352656240189,0.11188484867423,58.9262023415756,3.3412,80.9195550102419,0.0697373275549182,0.00145072446709811,-0.169046475435408,0.0574376264967015,1914.18,0.000919410915110497,-0.00208685260606778,0.0866812537019048,0.0824912525261819
2002-10-01,1.24954012010243,265.672,248.3,0.0983381997186943,0.0549036819584112,0.100642447069392,-0.00235356065405157,81.1915687976711,0.107833088345073,60.1042527078095,3.8051,82.2933815863388,1.24145175728962,-0.00201899757501953,0.113502703822675,0.0440266070862342,1939.26,0.0152609342577552,0.00140502918423024,0.0465784579202204,0.0610059562309889
2002-11-01,2.913900462448,282.667,260.037,0.123613538043085,0.065956958737738,0.141581310839054,0.000189807213522686,80.9261050144526,0.107928368787676,58.0255435951159,3.5756,82.1213695130316,1.06658299302843,-0.00158444699500039,-0.0646754929659039,0.0246600801925762,1997.83,0.0131456416890652,-0.000781703797374078,0.0271839500778093,0.0482921873405425
2002-12-01,1.87853582694114,299.36,272.698,0.148637099961297,0.0747770591838777,0.153166356476859,0.00151276885964857,81.7807240865154,0.113598399940968,61.3321418800279,3.6251,80.8771826891101,0.0349640958366138,0.00420329347433504,0.94817303356011,0.00651608446011083,2039.78,0.000531344583723836,0.0116923882948576,-0.0338562395661971,0.0264125070678538
2003-01-01,1.993837282104,307.13,278.954,0.161885772885182,0.0848207060238508,0.193037692237866,0.00245019441872724,80.4,0.109258680160226,65.3393453883986,3.4376,80.1857226029123,-0.288911497214912,-0.000105312307444996,-0.18882995177421,-0.00946428076914492,2085.68,-0.00346706535526931,-0.00230649512558667,0.00133973608954234,0.0239590970048814
2003-02-01,1.53603842625978,315.342,285.691,0.166980239652192,0.0909447805255208,0.23004317777305,0.00240141230596674,80.2,0.107674133427684,70.3454820826314,3.59,81.6298885687365,1.61493716776765,-0.00191215774747654,-0.113145186140201,-0.0218206248044057,2118.43,0.0201287803374406,-0.00136981519828527,-0.0168795724319037,0.00515218882295284
2003-03-01,1.25295363081536,320.823,290.206,0.180126363376715,0.0980041544164276,0.228463238902282,0.00228147374946924,79.7,0.107637933491841,65.827640913317,3.4461,78.3757073992768,-1.12963854468977,-0.00258332540314388,-0.34546735775352,-0.0322260580363738,2144.49,-0.0141775414317777,-0.00429267213345508,-0.0325379517327666,-0.0331970956494818
2003-04-01,0.955612966591896,324.815,293.814,0.191914659884324,0.0987688573396104,0.21703958897122,0.00203981575277684,79.7,0.109714361953032,61.8662124815534,3.1179,79.4564963758484,0.352555926606087,-0.0015765032305228,-0.117643609439725,-0.0376725936066661,2165.29,0.00454861508678661,-0.00145462175283395,-0.0648957977207634,-0.0317780308156106
2003-05-01,0.821226488024228,323.454,293.871,0.202396171832943,0.095482410109283,0.223227925864295,0.000532489139657755,79.9,0.112479187816101,63.0610432878967,2.9549,78.1142495806003,-0.7735036578527,-0.00015241736208714,0.26328235630757,-0.035775655120039,2178.5,-0.00975861588087579,0.00330812117412282,-0.0595399587951949,-0.0382097656135493
2003-06-01,0.18087714814904,318.639,292.131,0.204435961766198,0.0942782223895662,0.197104015246667,-0.00115702625220254,79.4,0.116594781291108,64.3593301568151,2.8824,78.007154617039,-0.951960392894094,0.00262799511431697,-0.101286731868697,-0.0286315646803925,2175.23,-0.011983784181079,-0.00127857735003278,-0.0265722288834366,-0.0295550903081016
2003-07-01,0.0614417237758365,315.04,289.996,0.196415167666374,0.0868910567862216,0.175743832447316,-0.00159235804539026,79.2,0.115383182602927,63.2848797556019,2.879,78.042922553155,-1.32189884485815,0.000374410199905278,-0.228850968033996,-0.0196231874960141,2179.58,-0.016543673335514,-0.00289717868402573,0.00523799516731738,-0.029828901276723
2003-08-01,0.414006279984797,314.743,290.599,0.182354985466858,0.0853748675878352,0.184079110740252,-0.000829823260932117,79.3,0.1166449215652,64.4368237581565,3.0017,78.7351308691983,-1.34818948671,0.000986311924601774,-0.129638386089638,-0.0118612764480244,2186.99,-0.0166181086089869,-0.0016490288779254,0.00454834429225381,-0.0274958072514706
2003-09-01,0.947424215337882,318.718,293.369,0.172802013862928,0.0835385446629751,0.201971229795769,-0.000217988694626969,79.7,0.116974342071873,64.4991290214764,2.922,82.370894187532,1.37274241766173,0.00113011695572933,0.202553740316276,-0.0071324424324372,2204.05,0.0171993203249272,0.00252977800413312,-0.00212555383373362,-0.0143488913585851
2003-10-01,0.252704433905051,321.036,295.328,0.153978415284585,0.0812717276239314,0.188784947278737,-0.000592657593545376,79.7,0.117840399894053,67.4547028213942,2.8607,83.3330087054285,1.43694882939994,0.0022760398276447,0.0832357548890741,-0.00337520059510309,2210.44,0.0177256529517376,0.00103473027250711,-0.00999843895418392,-0.00238022189343327
2003-11-01,0.258534086126005,322.723,296.645,0.116879089904225,0.0724088446106206,0.14398750895478,-0.00068067546984546,79.7,0.114076985452011,67.3819146237766,2.913,84.1856970779539,1.5233496961894,-0.000821909022963613,-0.08662470291614,5.19346007773376e-05,2217.96,0.0184832511219213,-0.00108777200558219,0.000285070857478568,0.00241670757486619
2003-12-01,0.322078891299455,324.726,298.391,0.0869240639646947,0.0664710459851316,0.132043977392758,-0.00010258822378395,79.9,0.112965655140225,70.5063078649893,2.9245,82.7558968177335,-0.529588460936296,-0.00112546549258929,-0.112036051970932,0.00251054472235022,2229.49,-0.00625379624552647,-0.00139080923332546,-0.00113218006610105,-0.00162886694991734
2004-01-01,0.520999369390102,327.598,300.649,0.0741027833517225,0.0605888063933691,0.099444425313356,0.000537931773335054,80.2,0.111137408301751,73.1233565839023,2.851,83.6158402707876,-0.247475874895656,-0.0021879121162918,-0.0917873372991238,0.00465923385639399,2246.43,-0.00288310396560654,-0.0011205021256524,0.00188276067513623,-0.00405783913952384
2004-02-01,0.557373614044394,330.34,302.99,0.0663232910226539,0.0616333098465829,0.0732187526230854,0.00052710282946572,80.4,0.10996094787895,72.8798439029803,2.9295,82.8120612567138,-1.64359856425138,-0.00274402304302133,-0.216623777300342,0.0072592398018509,2260.13,-0.0195952683716998,-0.00265663984732623,-0.00226447038451923,-0.000989699763520332
2004-03-01,0.478551759092456,334.588,306.183,0.0584393944506216,0.0572229637522643,0.0610086065455573,-3.06931402641042e-05,81.2,0.11357454221953,75.5326717866659,2.9047,86.1552323370622,1.05066416278864,0.00139807800600979,0.229299443945465,0.00890978783322315,2270.75,0.0123237588985123,0.00286724323999543,0.00627747493978041,0.00257264743683968
2004-04-01,0.347525185260658,339.781,309.864,0.0521584762756602,0.0536491338887151,0.0516785239467472,-0.000595387120821078,81.5,0.116790124337173,76.4752780606294,2.9052,85.5568986413758,-0.177189366353545,0.00530094396610167,0.177380029814046,0.00963905353118437,2279.15,-0.00202058142694916,0.00221723290218101,0.0188137703016507,0.0103482654883934
2004-05-01,0.672405308898278,345.285,313.705,0.050073962206763,0.0573369058573256,0.0468796734258121,-0.000573267359384066,81.3,0.109958212352449,79.7446991672955,3.0996,86.8337609041603,0.490060487753297,-0.000534664605211857,-0.357447275693758,0.00822512782437663,2290.77,0.00570358315432795,-0.00435421519246848,0.0247198704217321,0.0112277000186064
2004-06-01,1.00810407495758,351.384,318.407,0.054467577111394,0.0610390658918405,0.0685618650859747,0.000191428249433412,82,0.109365276352628,78.3882366085363,3.1283,86.3510402660792,-0.569124605168085,-5.26258369536736e-05,0.0270169582686037,0.00276640639488533,2307.03,-0.00652719064190599,0.000352654508727568,0.0146795415945025,0.0104785082671414
2004-07-01,0.819383020525404,356.803,322.584,0.0609036910001071,0.0654932029000821,0.0808673526616692,0.000904278489948285,82.6,0.106209044372461,79.7234853285602,3.036,87.2252364235174,-0.260189179663797,-0.00224717271912539,0.358635722289321,-0.00457891587508238,2328.02,-0.00293842133979982,0.00436217311683063,-0.010653675708425,0.00408004729661282
2004-08-01,0.778704994643209,360.109,325.303,0.0633420626292664,0.0734668598764845,0.0815103433533182,0.000437326959707163,82.5,0.107986940328944,80.9604271813244,3.0021,87.9301809523607,-0.09038458255732,0.00019093600561372,0.0633322766251183,-0.0111895370820191,2344.08,-0.000993926010068868,0.000767361138527711,-0.0263764743491205,-0.000828301963694174
2004-09-01,0.484717784806716,365.878,329.376,0.0604901468955834,0.0701493967465698,0.0724480031339738,-0.000552305904753192,82.8,0.105906907458702,80.5926412270702,2.8903,89.1921745650137,0.704187718463828,-0.00155719934352044,0.241280995164516,-0.0162656358238628,2351.82,0.00794862441740918,0.00291004782875959,-0.020828431494142,-0.00307444494981979
2004-10-01,0.405702779157055,366.792,330.147,0.0591189143603095,0.0698288967774936,0.0802713971810189,-0.000830726468771192,82.6,0.103986581568949,86.3939112683085,2.8521,88.7479975100567,-0.0956048870516497,-0.00351449446515016,-0.0118908010849168,-0.0190102107801034,2362.17,-0.00106477291915041,-0.00015531144608083,-0.0249974532320428,-0.0178255644702339
2004-11-01,0.612982627172715,370.526,332.881,0.0614431653444418,0.0683375491169451,0.091573559068624,-0.000267796196420367,82.3,0.109685513744633,83.7253832062406,2.7852,88.9317488482203,-0.162134600870147,0.00184985210251823,-0.317878987164349,-0.0201832529166558,2378.47,-0.00181192487391524,-0.00386593226648113,-0.0205615873857115,-0.023469030867416
2004-12-01,0.677655901283389,373.784,335.437,0.0628160397996675,0.068549984501538,0.10200364383727,6.86103884913192e-05,82.6,0.110545909343085,82.5679413494841,2.7174,90.1711250824739,0.932687939540997,0.00240162544347369,0.00247428299236674,-0.0201351186779171,2398.92,0.0104132927990266,2.15013794129248e-05,-0.0192322872743672,-0.0200303593842546
2005-01-01,0.360639144196307,374.799,336.858,0.0622874333937191,0.0665392437165988,0.0983973248917496,-0.00010073057506782,82.6,0.108170757147642,85.426576137206,2.6922,90.0848370401357,0.819607161666184,-6.54193377176565e-05,0.0511495398931174,-0.0194712317261665,2412.83,0.00916703498186422,0.000614810752995076,-0.0233209171352144,-0.0241591851836286
2005-02-01,0.522730081956312,375.429,337.916,0.0622874333937193,0.06695897580779,0.0973017759939925,-7.14059538634571e-05,82.4,0.109088940820527,87.4442907365214,2.597,87.5431873741931,-1.68600466256092,0.000995938793466794,-0.0700503314804877,-0.0191207491245897,2427.07,-0.0190378242123641,-0.000849678849805358,-0.00166012185324982,-0.0111108546194807
2005-03-01,0.601365331279524,378.05,340.172,0.0570123939985769,0.0650514210238666,0.112235533777959,0.000775275412552845,82.5,0.109945079958866,94.520957850601,2.7039,89.0837684190606,-0.160330726430288,0.00225335370357822,0.137005182115956,-0.0192837752381848,2441.87,-0.00175504507626023,0.00166723085671006,-0.0143965505695883,-0.0168144189219777
2005-04-01,0.8318394562519,383.47,344.158,0.0615344846305481,0.0681326751349693,0.121326773188824,0.00164939350503429,82.5,0.108198494872864,94.0729819516697,2.5784,88.765055676845,-0.537621367027313,0.00111767478403264,0.275475981445283,-0.0213724172397466,2463.11,-0.00599179536985872,0.00335444224480774,-0.0191509715355488,-0.0212359443353816
2005-05-01,0.615818884512944,381.835,344.147,0.061218394957705,0.0689842009347779,0.120209357370997,0.000858678640585753,81.8,0.105491450484939,91.6042781847429,2.452,89.7502635731793,0.36412323033413,-0.000979087478504559,-0.261314562241097,-0.0225181140191493,2475.18,0.00411527152620383,-0.003177080947939,-0.0379829076330242,-0.019821514743137
2005-06-01,0.267198048868834,377.627,342.743,0.0521643491277093,0.0673856800481245,0.10701477026547,-0.000269799243601931,82,0.101561478819982,95.4697097981618,2.4127,91.1773286264357,1.74022445056677,-0.00458990093399116,0.100178636703731,-0.0217300561085357,2474.68,0.0193241068371961,0.0012350833247794,-0.0277135014359156,-0.0210550260027519
2005-07-01,0.220466782989199,375.219,341.472,0.0437930763350465,0.0658983306382834,0.0956067271917749,-0.000940619018062139,81.7,0.104248054043603,97.8478711178076,2.3727,88.9078861935736,-0.516440354549076,-0.00209549597343146,-0.0477377946223925,-0.0200095732246393,2480.87,-0.00573635211436585,-0.000572944302263068,-0.0127757161300944,-0.0159633438328216
2005-08-01,0.282510920090271,372.309,339.695,0.0387978552319481,0.0568196680221704,0.0931098034179525,-0.00149284533273886,81.7,0.105267737744347,103.80457349774,2.3598,89.5133616469488,0.0718536880170291,-0.00166997550447891,0.0800502683676001,-0.0179579082753136,2485.09,0.000866799402388985,0.000989078706124857,-0.0168746055874137,-0.0274287566102189
2005-09-01,0.492671687502166,368.914,337.354,0.0344522865148422,0.0596730811258301,0.0966959077536511,-0.000924541199807449,81,0.110962686570317,107.687228319452,2.2936,88.4837283286825,-1.06154182972709,0.00328860246663419,-0.52791563029156,-0.0159399730327805,2493.79,-0.011843692100495,-0.00649005660868784,-0.0168560670471301,-0.0222847842415228
2005-10-01,0.706105084955031,371.013,338.98,0.0346583321848979,0.0614720068677059,0.10561744192387,-3.51122295446649e-05,81.4,0.110361509733155,107.178505587613,2.2557,88.6868155903813,-1.11057816898064,0.00218853134395509,-0.0888412972494592,-0.0134227723001513,2512.49,-0.012340447825105,-0.00108666654653167,-0.0218614513846734,-0.0173185837573839
2005-11-01,0.477533620881367,372.225,340.161,0.031568877624776,0.0661289784802475,0.099512069993317,-5.00194699465939e-05,81.8,0.111412976097843,101.196128312772,2.21,89.6073097506265,-0.576134349666262,0.00312215315085874,0.317970097786244,-0.0107717944004129,2526.31,-0.00629253409655561,0.00389797170408102,-0.00129597029624099,-0.00908528794182735
2005-12-01,0.193336601526157,371.614,340.368,0.0273663414579819,0.0635855296250261,0.0897559735426219,9.86697892935706e-05,81.7,0.106529753995281,106.182001974206,2.2847,92.2141867957941,1.60493620114744,-0.00151142010429865,0.219593903268589,-0.00858511452819357,2535.4,0.0176640162188262,0.00269464876076952,0.00256139751778213,-0.007147334764674
2006-01-01,0.380499614723805,375.44,343.219,0.0258326536472868,0.0648519541492869,0.0905149320357861,0.000543933120319307,81.3,0.105940576514217,107.905760485708,2.2731,91.3595904765469,0.420312405911986,-0.00172117216612974,-0.179723758239447,-0.008156951952097,2550.36,0.00468737850843759,-0.00220417315507326,-0.00745838806760579,-0.0146599197261396
