"date","ipca","ipa","igp","tradables","nontradables","monitorados","pibhiato","capacidade","desemprego","comm","cambio","pimpf","pimpf.hiato","ipcaindice","lpimpf.hiato","pib"
2015-10-01,0.821841257715359,673.696,612.453,0.0705626228613236,0.0822645193412954,0.175215837369663,13888.0568386067,77.8,0.0914959532854561,102.317376866191,3.8795,86.7097336490039,0.992522046600882,4405.95,0.0116209724595615,518828.9
2015-11-01,1.00616632189825,688.181,622.479,0.0797437542500428,0.0850619025307648,0.179533052022431,7217.03339081776,77.4,0.0948184793500991,96.2261494358763,3.7758,85.3090239829533,0.373925993408633,4450.45,0.00450646563613866,513819.8
2015-12-01,0.807498967908227,693.688,627.53,0.0828557169685131,0.0866716274380896,0.180707534798516,14874.6195602983,77.7,0.0973256068544819,90.7535910628681,3.8705,82.6883912723621,-1.56614521766963,4493.17,-0.0186742804692157,521918.7
2016-01-01,1.06351983941094,698.069,631.847,0.0894407233223242,0.085921089560234,0.172068211373162,-16616.7672623468,77.5,0.0975393055778895,85.3222816113211,4.0517,83.9644486180253,0.183917756340463,4550.23,0.00224282730174252,490284
2016-02-01,0.75421217700281,709.888,641.613,0.0945310617253612,0.0853841428189561,0.149398532184738,-16865.0593218225,77.9,0.10007673260334,87.3708316514425,3.9731,82.0209491320382,-1.48469156273838,4591.18,-0.0179160778367855,491011.7
2016-03-01,0.353723017750307,713.894,645.325,0.0980137100275598,0.0821541533055583,0.10803086055425,6502.94134986599,77.5,0.104403217281174,93.6085981249725,3.7033,83.7976439910045,0.362013710624794,4610.92,0.00434446323022009,516985.9
2016-04-01,0.58481775926697,716.412,647.932,0.096377000731086,0.0814022097803306,0.107041350954629,-5960.7104987675,77.43,0.106312682219944,96.7585413314274,3.5652,83.8777319122707,0.408064060945534,4639.05,0.00490028010186272,508058.7
2016-05-01,0.759549474705196,720.975,651.796,0.0955067739222915,0.0819406494386556,0.109010007773161,-4985.55030183733,76.84,0.108652921459278,100.582061462381,3.5387,82.7077411968283,-0.825171858634448,4675.23,-0.00988811095862197,513267.5
2016-06-01,0.516458866619636,734.586,661.042,0.0942010447519426,0.0771052805614343,0.0993588130852616,13936.4462656165,77.5,0.111193777930388,103.209159081305,3.4239,85.381638551829,1.80181532977025,4691.59,0.0213823589223301,536459.3
2016-07-01,0.625601824393498,743.598,668.022,0.09888270096332,0.0786072201956838,0.0855584207494082,7137.94993552461,76.46,0.115068235274485,102.828188816606,3.275,84.1913247896448,0.685713783182749,4715.99,0.00823573719584214,532947.8
2016-08-01,0.621183809398137,739.346,666.217,0.100195844999523,0.0836771811266963,0.08490916332073,6666.13961650792,76.8,0.117772151819962,103.305821882103,3.2091,82.8331608032326,-0.501692781106399,4736.74,-0.00598439181707278,534761.8
2016-09-01,0.188151942431659,742.257,668.621,0.0947200544112319,0.0796827543781717,0.0789965588832899,-19899.387530639,76.81,0.11876694619852,103.356382500998,3.2558,83.5880540169429,0.446693850998813,4740.53,0.00540119951776052,509975
2016-10-01,0.257131259709076,743.138,669.418,0.0848557584461442,0.0787143325335034,0.0699508238497486,-6956.04163611878,76.22,0.120760354430101,106.569699326977,3.1852,82.4891724712219,-0.473747569232359,4752.86,-0.00569964386967037,525162.7
2016-11-01,0.199689294547024,742.712,669.82,0.0739149548707529,0.0718687482715157,0.0607426210923123,7157.97891406121,76.27,0.122940307922424,105.445641197298,3.3414,82.2199161267025,-0.64947754590149,4761.42,-0.00785579120162172,541530.7
2016-12-01,0.156727114728029,744.339,671.15,0.0676359951702896,0.0635063513612404,0.055044809340697,30099.5970534363,76.99,0.127767862307898,111.642793013169,3.3517,82.5096850290318,-0.386942952960183,4775.7,-0.00467319603355154,565780.5
2017-01-01,0.223029261469648,752.411,677.037,0.0604422528326383,0.0526906765794271,0.0451942681232655,-9037.08404824417,77.3,0.128385397687432,115.91232862639,3.196,83.4762495776806,0.442410079267944,4793.85,0.00532345643980658,526564.7
2017-02-01,0.212672073346133,752.169,677.983,0.0480602831280812,0.0474829459146429,0.0471724224308996,-21734.4150596758,76.45,0.12990006691842,116.369677522492,3.1036,84.1763512635053,0.933887765935026,4809.67,0.0111812795021704,514120.5
2017-03-01,0.188846790539834,751.246,678.33,0.0377760162998844,0.0464407780249654,0.0560004516846324,6801.88679283799,76.94,0.130579959310203,110.868620380905,3.1273,82.8752143760764,-0.640484493677619,4821.69,-0.0076470874710779,544312.9
2017-04-01,0.116563753407339,741.54,673.156,0.0329217694083546,0.0466486732823463,0.0424713963397807,-14842.2349238703,76.33,0.131507574460026,110.97639080643,3.1356,82.5931337492938,-1.32066088083867,4828.44,-0.0157782076714179,525238.1
2017-05-01,0.287182807071954,728.619,665.725,0.0258448552896793,0.0398772824429559,0.0441163216200009,5326.20985727513,77.3,0.129546471139682,108.838276312397,3.2087,84.8021420153523,0.351126939182762,4843.41,0.00425728666086833,548887.7
2017-06-01,-0.0585339194984015,720.076,661.572,0.0176837983661335,0.0388398948906385,0.0329710256889018,9900.13572637527,77.31,0.128326417336275,105.644050261,3.2948,85.0255105148063,-0.0212948053770816,4832.27,-0.000141105307911893,556787.6
2017-07-01,0.314001882795635,710.605,656.046,0.00437415193946844,0.0349135057911913,0.0472402951128323,8084.55261090409,77.47,0.12726934064048,108.48214300067,3.2055,86.3112004923254,0.665380237836644,4843.87,0.00782913631208526,557458.2
2017-08-01,0.353078047812228,707.620459,654.9307218,-0.00441686908407191,0.0271871955249818,0.062594805723404,4532.47267334815,77.66,0.126025026886509,111.37236548452,3.1503,85.9350469645889,-0.256138908573504,4853.07,-0.00291374231542818,555578.7
2017-09-01,0.247041873412106,711.454,657.528,-0.00401847647466169,0.0296521982939655,0.061218524715692,-23640.6366859368,77.63,0.125028613430679,114.568117364868,3.1342,86.7322092567252,0.0584089347288739,4860.83,0.000716455985460662,528871.2
2017-10-01,0.400968625941432,716.2207418,660.7498872,-0.00451606916227443,0.0311928250245792,0.0658628070995677,-5397.82496340608,77.84,0.124933667432002,116.086469167286,3.1906,86.5255011869023,-0.540670613643783,4881.25,-0.00618266857609662,549304.7
2017-11-01,0.312908393884257,717.71,662.375,-0.00700179611702312,0.0288260517508976,0.0775615607196989,9356.27969276591,78.08,0.12504710386315,120.849389666473,3.2587,87.0957150060503,-0.249287075153603,4894.92,-0.00276969008924155,566209.3
2017-12-01,0.286340163319649,726.485,668.323,-0.00531908384967716,0.0295428609837289,0.0799324332405342,31082.295530315,77.83,0.125436246169001,122.578065105907,3.2913,89.8349945840553,2.38682005123792,4916.46,0.0271101272292746,588892.8
2018-01-01,0.17737815964705,734.22,673.597,-0.00760137246414838,0.0329318798777407,0.0735042639950547,-1449.30986160215,77.99,0.124390848678724,129.840205646033,3.21,87.7412829614205,0.44560844391647,4930.72,0.00541922345335433,555644.6
2018-02-01,0.226711503429908,734.883,675.15,-0.00839624521347637,0.033342710892905,0.0731840698419446,-27548.277308527,77.83,0.123905149571199,126.82234293578,3.2409,86.4381153578501,-0.540738009123814,4946.5,-0.00571172324677516,528905.5
2018-03-01,0.0263179166457469,739.539,678.196,-0.00869402411881748,0.0309757272906208,0.0705139263560721,2584.10813039111,78.23,0.12589206003054,126.364721476102,3.2786,86.7138437816328,0.0927881218605933,4950.95,0.00182193174818135,560120.7
2018-04-01,0.187629275625444,744.714,681.977,-0.00889226548985644,0.0256513914261747,0.0834376357285802,-651.161281769862,78.11,0.123056509871542,128.366239333189,3.4069,88.2192700326193,1.91246730049753,4961.84,0.0228830476842177,559359.8
2018-05-01,0.381468244313325,756.226,689.554,-0.00889226548985678,0.0286311440159714,0.0814107240429907,-16714.5238983134,75.87,0.123530958376597,133.050513850255,3.6355,78.1160654568412,-8.01121235082269,4981.69,-0.0965433892980743,547016.5
2018-06-01,1.41484192103747,775.145,702.369,0.0073016559942205,0.0310964073928826,0.1176140476673,12193.6332040585,77.63,0.122422178875638,131.967667620008,3.7726,88.6944408660354,2.38346778161618,5044.46,0.0282260021940361,580697.8
2018-07-01,0.385351243471784,782.803,708.914,0.0157961183075939,0.0281110044561421,0.113310439071424,10117.071772025,77.87,0.122396071755549,130.274712511537,3.8281,88.9669732698527,2.45577167781026,5061.11,0.0287687661721439,583054.8
2018-08-01,0.0692811178484508,787.839,712.494,0.0193635339348031,0.0279047842165561,0.0956909580244862,6242.19007700845,78.34,0.121123759149739,127.977182808237,3.9292,87.9598047755829,1.40740312793221,5056.56,0.0166807473243251,582756.7
2018-09-01,0.554616127260457,801.724,721.077,0.0214022610026727,0.0294427963625159,0.103561044714207,-22667.0866818705,77.5,0.120065652002457,132.425844075925,4.1159,86.2191940297713,-0.216134012237418,5080.83,-0.00213650981205049,556776.6
2018-10-01,0.435510687985016,817.144,731.423,0.025588754324787,0.0294427963625159,0.0987524998570648,9601.29761097301,77.6,0.119918844565268,133.426029349899,3.7578,85.6977290701167,-0.564053494050327,5103.69,-0.0063080084039715,591983.9
2018-11-01,-0.162455604571576,814.091,730.269,0.020659520299795,0.036238477954827,0.0735935401287942,9565.72267394722,77.4,0.121034934703284,121.852794668042,3.786,85.5758214231698,-0.542227856100027,5092.97,-0.00610552270169595,593926.9
2018-12-01,-0.0175457328846668,799.226,721.279,0.0170030626691065,0.039330496488609,0.0618087592272711,18056.5260718288,77.4,0.123153889969228,115.962828371247,3.8844,85.4854111821475,-0.564503851489206,5100.61,-0.00634671297270284,603155.2
2019-01-01,0.244244064699194,794.518,719.415,0.0181216541788916,0.0400538324873583,0.0602192251565712,-6548.54261867469,77.6,0.122380045866835,117.078243931293,3.7411,85.3383184284476,-0.725918036617088,5116.93,-0.00816602297315505,578452.6
2019-02-01,0.351476064772972,797.734,722.292,0.0203660105307892,0.042534827615049,0.0574777333759575,-17786.5340652597,77.5,0.121933653369853,119.011525008153,3.723,89.7048418863896,3.57750122807288,5138.93,0.0410778158624527,567984.5
2019-03-01,0.665702682668582,813.122,732.383,0.0269048534940382,0.0504438560537337,0.062963999178167,-9468.03472919844,77.2,0.120491553824265,119.910036313747,3.8459,81.7405918872609,-4.41284424078114,5177.47,-0.0521746050921328,579172.6
