"date","ipca","igp","ipa","tradables","nontradables","monitorados","capacidade","pib","desemprego","comm","cambio","pimpf","lpimpf.hiato","ipcaindice","pib.hiato","pibma7"
2006-10-01,0.30406693580617,351.839,385.976333333333,0.0107471141907557,0.0420599481425382,0.0436506162204651,82.0333333333333,1.4,0.101386504801977,113.264652473705,2.15123333333333,92.8413770098496,0.0019440833275309,2604.04333333333,-0.0113980460062795,3.52857142857143
2007-01-01,0.320977505184342,356.631333333333,391.206,0.0116504928325492,0.0419840364940792,0.0358760722595919,82.4333333333333,2,0.100507179945483,115.74218424556,2.10703333333333,94.3841391942722,-0.000750674239585081,2637.52,-0.012566073394526,3.62857142857143
2007-04-01,0.329971113804165,358.891333333333,392.470666666667,0.0226471483408796,0.0461776800529554,0.0290153952117684,82.5666666666667,1.2,0.101853075483118,126.760847979978,1.98103333333333,96.3599234889604,0.002922252131811,2661.93666666667,-0.00313065142533331,4.25714285714286
2007-07-01,0.398115688951226,363.457,397.489,0.0457003501303034,0.0510266753618533,0.0224216585708795,82.8333333333333,1.1,0.0998829645053443,128.982984867071,1.91533333333333,97.0066456530015,-0.00645848452746319,2685.79,0.0026527519787567,4.78571428571429
2007-10-01,0.418904308687915,375.436333333333,415.512,0.0443287726561245,0.0607649849747356,0.0200185790805922,83.6333333333333,1.8,0.0949162846878053,144.899291912662,1.78483333333333,99.9257494538741,0.00309724070539937,2714.82,0.00342520967956639,5.11428571428571
2008-01-01,0.407904054034418,386.992333333333,431.489333333333,0.0505104302374335,0.0684033043409626,0.0165394437760627,84.3,1.2,0.0912873435473861,162.398785324681,1.73573333333333,101.183982230839,2.92922299255001e-05,2759.76,0.00808130013443753,5.67142857142857
2008-04-01,0.724306622324562,397.870666666667,445.52,0.0700399813892789,0.0762510565106153,0.0161007244255635,83.7,2,0.0856111670123245,189.097752475999,1.6553,101.395429993495,-0.00546403848316768,2809.95,0.00754138943434635,5.92857142857143
2008-07-01,0.472358521137035,413.61,466.007666666667,0.0698555791315818,0.0851403878237394,0.0282790988572577,83.4,1.4,0.0869534130913736,183.271945921268,1.66696666666667,102.072519286711,0.0186318906553913,2853.94666666667,0.0177900524049748,6.24285714285714
2008-10-01,0.317957717334652,418.254,470.793666666667,0.0742486251306838,0.0765169516976259,0.0322903554593634,81.5333333333333,-3.5,0.0903274769169238,117.74398857973,2.27706666666667,93.4604947992716,-0.00361714881895499,2884.02333333333,0.0221345719387376,5.64285714285714
2009-01-01,0.304924357969482,416.840666666667,465.049666666667,0.0639849505245893,0.0680202514689305,0.0385457221156524,79.7666666666667,-1.3,0.0998814886021287,102.888179534048,2.3105,87.080117688587,-0.01730568778814,2919.34666666667,-0.022967919939669,4.37142857142857
2009-04-01,0.467508879065146,414.193333333333,457.999333333333,0.0496239750033184,0.0626169841020327,0.0409288114395362,80.1333333333333,1.4,0.101559085066852,112.609733365383,2.074,90.1580904972952,0.00371189206331568,2955.39666666667,-0.0478859231489943,3.21428571428572
2009-07-01,0.343330722182561,411.709333333333,451.352666666667,0.0369187707893862,0.0535771538400724,0.0402035858695041,80.7666666666667,2.4,0.0998205199386186,120.263673772782,1.86513333333333,94.0997892799746,-0.000657701130359752,2979.57666666667,-0.0383894572211609,2.1
2009-10-01,0.302176081605853,412.369,451.431666666667,0.0276181893999041,0.0536441820446956,0.045089544152906,82.1333333333333,2.8,0.0991931176505561,131.703291587447,1.7375,99.5660727858502,0.00581210009948278,3006.08333333333,-0.0263225486376029,1.97142857142857
2010-01-01,0.557350977018774,417.602,456.626666666667,0.0369902702096784,0.0595224260888203,0.0482101933056392,82.5666666666667,2.3,0.0933646506637207,140.189211077268,1.8016,102.242644560388,0.00253905827186962,3061.33666666667,-0.00828464929286177,2.38571428571429
2010-04-01,0.376262697413453,429.842666666667,471.588666666667,0.0365583823047613,0.0709043462507277,0.0427143706878474,83.7,0.6,0.0895928627946738,143.190616246649,1.7913,102.75403056645,0.00283154695626949,3106.3,0.00296344590646003,2.6
2010-07-01,0.314828368233255,438.327666666667,484.071666666667,0.0317829879747552,0.0656112915477543,0.0376682139432283,83.5333333333333,1.1,0.0857079783130711,141.970321908116,1.7485,101.128141609231,-0.00845930397968105,3116.54333333333,0.00883985973196344,3.44285714285714
2010-10-01,0.67060751840761,452.751,505.306333333333,0.0586034233725679,0.0714837315781772,0.0332635803763428,83.6,1.6,0.0807790977919969,159.107855804966,1.69593333333333,102.642490786179,-0.00323930383915746,3173.83666666667,0.0114610652346774,4.6
2011-01-01,0.67407345414903,465.027,520.208666666667,0.0631845094551012,0.078292878636553,0.0368796555056792,83.5333333333333,1.4,0.0804369438251718,179.307751776142,1.66653333333333,105.254237150895,0.0100689306285346,3248.16,0.0176031243445571,5.65714285714286
2011-04-01,0.511969540701484,473.194666666667,527.900666666667,0.0608212187094567,0.0765788471110553,0.0579597713272869,83.4,0.9,0.0790537171074886,189.516403084167,1.59483333333333,103.054546223042,-0.00230523535393316,3311.06666666667,0.0177941105190194,6.5
2011-07-01,0.49911418091758,474.408333333333,527.025,0.066176045381854,0.085791101906351,0.0585173407521031,83.2666666666667,-0.3,0.0786454747662138,184.904346741239,1.6361,101.141704468404,-0.0034333325384989,3338.95666666667,0.0163141467304933,6.24285714285715
2011-10-01,0.415770590018383,481.461,535.996,0.0505262196594602,0.0849356021018169,0.0627053197041594,82.5333333333333,1.1,0.0756753701444935,176.161924736607,1.7993,101.062939015643,0.00956587396780861,3386.60333333333,0.00529704443557577,5.3
2012-01-01,0.279457154018685,483.683,535.056666666667,0.0371469293493192,0.0798933573580589,0.0525535579752571,81.9,-1.3,0.0756991180134858,182.660239544736,1.76716666666667,98.4403632899771,-0.00545654130065554,3435.46333333333,0.00798130554619281,4.32857142857143
2012-04-01,0.413223931650845,492.496666666667,545.318,0.0327305945940117,0.0755456183854541,0.0366472452059591,82.0333333333333,1.5,0.0751193086219,173.219310297947,1.96273333333333,98.0089133534651,-0.00880454936334581,3476.70666666667,-0.00977830857937301,3.48571428571429
2012-07-01,0.617016921218765,508.380333333333,567.827333333333,0.0313778777843946,0.082842188548629,0.0362775478322962,82.2666666666667,1.8,0.0719529568991316,170.99852738162,2.0282,101.0227123449,0.00657917934001192,3513.93333333333,0.0020113321059978,3.02857142857143
2012-10-01,0.587930061669948,516.899666666667,578.616666666667,0.0419125763337749,0.0829835689797889,0.0345956653588377,82.5333333333333,0.1,0.0736008012593782,170.795414547173,2.0579,101.674291458078,-0.000168914939551475,3576.52666666667,0.0144927495218607,2.64285714285715
2013-01-01,0.502923320138223,522.147333333333,582.464333333333,0.0629193344066137,0.0905778518940058,0.0202611829047572,82.8666666666667,0.4,0.0756423915644705,174.15318588382,1.99516666666667,102.294945292461,-0.00238971664277177,3653.7,0.00900511367186363,2.35714285714286
2013-04-01,0.446736186624653,525.131,581.939666666667,0.0654348682006081,0.0959258397170482,0.0162161248236662,82.7,1.6,0.078077345169808,166.729635220386,2.06943333333333,103.575361181106,0.0040863124423538,3704.94,0.00955111678884868,2.42857142857143
2013-07-01,0.370720143009623,531.854,589.327666666667,0.0666228438801337,0.0847145862447456,0.0123233322948881,82.3,0.3,0.0770146984031068,168.219875281834,2.2877,103.157009936471,-0.000131917784378525,3727.32333333333,0.021715664101936,2.45714285714286
2013-10-01,0.610940541764451,544.137,606.557,0.0620085386661207,0.0831954377143973,0.0116799747667444,82.1666666666667,0.2,0.0735179006272975,166.064615703341,2.2759,101.743306263841,-0.00686455406437621,3785.43333333333,0.0221559045307433,2.57142857142858
2014-01-01,0.562153296824363,553.150333333333,615.862333333333,0.0553172205341164,0.0761480840335817,0.0309082227376571,82,0.8,0.0699777524792491,169.170147796108,2.3634,102.076786420476,0.00979580255456458,3865.86333333333,0.0203311363098484,2.92857142857143
2014-04-01,0.558022412910103,564.332666666667,627.675333333333,0.0659104243951146,0.0761571885119738,0.0393664423544223,80.7666666666667,-1.4,0.0664796282565761,169.611146213538,2.22913333333333,97.8023485602631,-0.0105664418486346,3941.79,0.0277921070356941,2.51428571428572
2014-07-01,0.448720790205492,557.387,611.880333333333,0.0692753454550982,0.0719172279117468,0.0500786390013977,81.2333333333333,-0.1,0.070208455511296,160.291992772104,2.27456666666667,97.8939956022641,0.00243596424095453,3972.86,0.0091372185420322,2.07142857142858
2014-10-01,0.518780107756372,562.516666666667,617.193333333333,0.06073310883517,0.0744816411056087,0.0557479592546812,80.9333333333333,0.5,0.0718074078061377,137.419216774678,2.54466666666667,96.7365101793884,0.00468748721602896,4032.1,0.00702673897472628,1.65714285714286
2015-01-01,1.09257131364454,573.353666666667,627.190333333333,0.057258669716726,0.0795467831290022,0.101902192598983,80.6666666666667,-0.6,0.072032129696186,115.128601294096,2.86276666666667,93.6550682558445,0.00321032904677014,4161.93333333333,0.0109869005579302,0.857142857142861
2015-04-01,0.789395149337121,587.796666666667,642.535333333333,0.0579988261867724,0.0776474135190187,0.141797508102855,79.6333333333333,-2.7,0.0781827758342161,116.679586501513,3.0716,89.6581194076938,-0.00472697266242683,4277.39333333333,0.00298695575528485,0.0714285714285757
2015-07-01,0.62099289069239,598.027333333333,652.419666666667,0.0644113596108327,0.0861550164541559,0.160242910149103,77.8333333333333,-1.5,0.0866021364380112,104.87549493438,3.54733333333333,87.4261907217104,0.000956052901226023,4351.29333333333,-0.0195544008320734,-0.899999999999996
2015-10-01,0.878502182507279,620.820666666667,685.188333333333,0.0777206980266265,0.0846660164367166,0.178485474730203,77.6333333333333,-0.8,0.0945466798300124,96.4323724549785,3.84193333333333,84.9023829681064,-0.000848947457838515,4449.85666666667,-0.0341702136219009,-2.18571428571428
2016-01-01,0.723818344721352,639.595,707.283666666667,0.0939951650250817,0.0844864618949162,0.143165868037383,77.6333333333333,-1.5,0.100673085154135,88.7672371292454,3.90936666666667,83.2610139136893,-0.00377626243494097,4584.11,-0.0400822112475172,-2.85714285714285
2016-04-01,0.620275366863934,653.59,723.991,0.09536160646844,0.0801493799268069,0.105136723937684,77.2566666666667,0.5,0.10871979386987,100.183253958371,3.50926666666667,83.9890372203093,0.00546484268852361,4668.62333333333,-0.0533020784951623,-3.22857142857142
2016-07-01,0.478312525407765,667.62,741.733666666667,0.0979328667913583,0.0806557185668506,0.0831547143178094,76.69,-0.7,0.117202444430989,103.163464399902,3.24663333333333,83.5375132032734,0.0025508482988433,4731.08666666667,-0.0491659821798354,-3.55714285714285
2016-10-01,0.204515889661376,670.129333333333,743.396333333333,0.0754689028290623,0.0713631440554198,0.061912751427586,76.4933333333333,-0.2,0.123822841553474,107.886044512481,3.29276666666667,82.4062578756521,-0.00607621036828121,4763.32666666667,-0.0527225479357982,-3.65714285714285
