"date","ipca","igp.trim","ipa.trim","capacidade","pib","desemprego","comm","cambio","pimpf","tcambio","pimpf.hiato","desemprego.hiato","capacidade.hiato","lpimpf.hiato","lcapacidade.hiato","ipcaindice","cambioMA3.trim","cambioMA6.trim","pib.hiato"
2006-12-01,0.308881524566066,351.839,385.976333333333,82.0333333333333,1.4,0.101305050173521,113.264652473705,2.15123333333333,92.8675163477651,-0.00480490001557442,0.186060036861851,-0.000927680206679304,-0.0452180988536857,0.00201033929292205,-0.000550977093474477,2604.04333333333,-0.0013728996165934,-0.00430978225099623,-0.012566073394526
2007-03-01,0.321656427034714,356.631333333333,391.206,82.4333333333333,2,0.100614531007628,115.74218424556,2.10703333333333,94.363809331913,-0.0118260223230403,-0.0896913456758976,-0.000507693797218147,0.0833894464867105,-0.000910856703282429,0.00100660607682309,2637.52,-0.0121074050695713,-0.00674015234308235,-0.00313065142533331
2007-06-01,0.328125722967747,358.891333333333,392.470666666667,82.5666666666667,1.2,0.101852048085607,126.760847979978,1.98103333333333,96.3508210079706,-0.01720780550186,0.273249102314466,0.000736228046561788,-0.0398435162347397,0.00283739833727263,-0.000484656703968393,2661.93666666667,-0.023405786947627,-0.0177565960085991,0.0026527519787567
2007-09-01,0.395115085372794,363.457,397.489,82.8333333333333,1.1,0.0998623949742128,128.982984867071,1.91533333333333,97.050867744081,-0.0165812544764412,-0.61313676759661,0.000551605251756524,-0.166325820911268,-0.00624362150575812,-0.00199370819994134,2685.79,-0.00769019272973785,-0.0155479898386824,0.00342520967956639
2007-12-01,0.422430303097974,375.436333333333,415.512,83.6333333333333,1.8,0.0948437614780185,144.899291912662,1.78483333333333,99.9472612153025,-0.0180344148058798,0.305443373817269,-0.000360150678035007,-0.0345628326200872,0.00311144638620675,-0.000392831851926327,2714.82,-0.0201952785723646,-0.0139427356510512,0.00808130013443753
2008-03-01,0.409063930023332,386.992333333333,431.489333333333,84.3,1.2,0.0913919828365895,162.398785324681,1.73573333333333,101.175671276425,-0.0165018198559435,0.0127994871249892,0.000786022496294697,0.202840240796694,-4.77724293590498e-05,0.00238752838638708,2759.76,-0.0131560655146163,-0.0166756720434905,0.00754138943434635
2008-06-01,0.723034486843805,397.870666666667,445.52,83.7,2,0.0856009215225713,189.097752475999,1.6553,101.389873813245,-0.00264179090279198,-0.51679034828066,-0.00129895017520251,-0.165828242174271,-0.00551538522098867,-0.00200350855134553,2809.95,-0.0169501126618158,-0.0150530890882161,0.0177900524049748
2008-09-01,0.469424901636603,413.61,466.007666666667,83.4,1.4,0.0869194081146882,183.271945921268,1.66696666666667,102.099659940008,0.0418352534597061,1.78526194877831,-3.95991087190859e-05,0.318200396683428,0.0187274917196725,0.00387993621713771,2853.94666666667,0.0431087612895802,0.0130793243138822,0.0221345719387376
2008-12-01,0.320610416448905,418.254,470.793666666667,81.5333333333333,-3.5,0.090254841409202,117.74398857973,2.27706666666667,93.4848861766937,0.0544012683356919,-0.388791225246455,-0.00135929571302357,0.030853389223329,-0.0035603891018828,0.000456374170714646,2884.02333333333,0.0762654370019441,0.0596870991457622,-0.022967919939669
2009-03-01,0.306510298364587,416.840666666667,465.049666666667,79.7666666666667,-1.3,0.0999808283743293,102.888179534048,2.3105,87.0816524295877,0.0026553732749669,-1.5825997301238,0.00178393290356904,-0.372965001746986,-0.0173648998608179,-0.00463768751672896,2919.34666666667,-0.00655340365105955,0.0348560166754423,-0.0478859231489943
2009-06-01,0.466387337926468,414.193333333333,457.999333333333,80.1333333333333,1.4,0.10157061490332,112.609733365383,2.074,90.159385556281,-0.0358912028783665,0.329460254209569,0.000414606187274004,0.0779752085089361,0.00365416811298669,0.000945372141347119,2955.39666666667,-0.0460852436466158,-0.0263193236488377,-0.0383894572211609
2009-09-01,0.340314872192035,411.709333333333,451.352666666667,80.7666666666667,2.4,0.0997972342671865,120.263673772782,1.86513333333333,94.1233079792921,-0.0335111646243142,-0.100514987882349,-0.000660753551713962,-0.0408573100908143,-0.000564304684752178,-0.000487511499717523,2979.57666666667,-0.0321861083788692,-0.0391356760127425,-0.0263225486376029
2009-12-01,0.304369522492198,412.369,451.431666666667,82.1333333333333,2.8,0.0991314098614652,131.703291587447,1.7375,99.5722480030842,-0.0109600603862784,0.545366220487409,0.000895003461116502,0.244884770871915,0.00575292477703145,0.00300682869438014,3006.08333333333,-0.00912282471935919,-0.0206544665491142,-0.00828464929286177
2010-03-01,0.559413990678787,417.602,456.626666666667,82.5666666666667,2.3,0.0934334594086521,140.189211077268,1.8016,102.246158037392,0.00327019991662961,0.273780327981626,-0.000655807941140734,-0.261361615987269,0.00254395495199233,-0.0031527658364731,3061.33666666667,0.00796699103454974,-0.000577916842404726,0.00296344590646003
2010-06-01,0.37512346342745,429.842666666667,471.588666666667,83.7,0.6,0.0896057592733436,143.190616246649,1.7913,102.757617404445,-0.000568650835867261,0.300695210592323,-9.52466444142143e-05,0.223543263896284,0.0028052259201002,0.00267599076766286,3106.3,0.000373149347894514,0.00417007019122213,0.00883985973196344
2010-09-01,0.311715944792519,438.327666666667,484.071666666667,83.5333333333333,1.1,0.0856960774709803,141.970321908116,1.7485,101.151033494264,-0.00845469467035855,-0.857445288419067,0.000374496437000951,-0.0833359156600674,-0.00840836525981696,-0.00100333013882607,3116.54333333333,-0.0144186214929554,-0.00702273607253045,0.0114610652346774
2010-12-01,0.672637733408871,452.751,505.306333333333,83.6,1.6,0.0807177313571997,159.107855804966,1.69593333333333,102.647912094112,-0.00996775985737784,-0.360218360479919,-0.00093804318493119,0.0083532661039006,-0.00331405283301341,9.65630394063055e-05,3173.83666666667,-0.00518202359192564,-0.00980032254244053,0.0176031243445571
2011-03-01,0.67640295064507,465.027,520.208666666667,83.5333333333333,1.4,0.0804865233970671,179.307751776142,1.66653333333333,105.263783302453,-0.0104715021013965,1.07124975740506,0.000458474479080808,-0.00885491886839418,0.0101016123712799,-0.000109110232177597,3248.16,-0.0112882631599223,-0.00823514337592397,0.0177941105190194
2011-06-01,0.51084590484014,473.194666666667,527.900666666667,83.4,0.9,0.0790687293609313,189.516403084167,1.59483333333333,103.062760131771,-0.00372933646950025,-0.253500453764256,3.70534649304875e-05,-0.0348783489950127,-0.00230841873423534,-0.000421349740958791,3311.06666666667,-0.0102199330908566,-0.0107540981253895,0.0163141467304933
