"date","ipca","igp","ipa","alimbebs","capacidade","desemprego","comm","cambio","pimpf","pimpf.hiato","pimpf_saz","desemprego.hiato","capacidade.hiato","ipcaindice","lpimpf.hiato","lcapacidade.hiato","cambio.MSD.2","cambio.MSD.3","cambio.MSD.4","cambio.MSD.5","cambio.MSD.6","cambio.MSD.7","cambio.MSD.8","cambio.MSD.9","cambio.MSD.10","cambio.MSD.11","cambio.MSD.12"
2012-11-01,0.431138590855206,523.844,580.342,0.0103,82.5,0.0774180620999345,167.166782087759,2.0343,102.682715623671,0.224551891466319,105,3.79468163883012e-06,-0.149766300009659,3574.22,0.00224179735417795,-0.00180777030393564,0.000264424894661487,0.00029255245513007,0.000219611385382941,0.000175784336332546,0.000146506799812605,0.000139743280487511,0.000248937893416374,0.000777581902668784,0.000809737001938962,0.000918310462007063,0.000973779766375183
2012-12-01,0.403375915421407,527.188,582.845,0.0199,82.4,0.0811579297371992,164.701242429588,2.1724,102.891661463347,0.285004902755404,101.7,0.00346382597739245,-0.16217991592994,3602.46,0.00280127034314859,-0.00196283182306267,0.000657877970659884,0.000446385657717255,0.000421991137304749,0.00033775054507211,0.000281538144248585,0.000241335426100628,0.000223563768405171,0.000311312259017752,0.000780854430784783,0.000809788836656221,0.000909310188825541
2013-01-01,0.270291744757958,529.467,585.725,0.0145,82.5,0.0782615522299365,166.667512153814,2.2516,102.305472493626,-0.335254292501403,108,0.000740046761945876,0.0204581837833189,3633.44,-0.00326123243084542,0.00024893339722265,0.000416994646448284,0.000446479350129186,0.000340709770554887,0.000342329331657355,0.000285405805738055,0.000244701567794183,0.000214128761471523,0.00020135469514546,0.000282549244022754,0.000712020583355968,0.000744279942690519
2013-02-01,0.478547424921124,530.252,586.851,0.0114,82.3,0.0747324377982241,169.311802383177,2.3416,102.741504939005,0.164772093985547,112,-0.00223566808896201,-0.102819480991272,3655.24,0.00160960005773969,-0.00124929528925311,5.92375095793443e-05,0.000309594067662493,0.000358557740119616,0.00029152639846209,0.00030107326139628,0.000258175392074174,0.000225962985581273,0.000200869222429231,0.000190698516640004,0.000265480486392589,0.000660584943917213
2013-03-01,0.384075371207974,535.843,595.407,0.0096,82.1,0.0778434389443956,168.680311308511,2.2699,102.657227264281,0.250264266043757,107.3,0.00168476761571076,-0.234449221885242,3672.42,0.00245046354065703,-0.00285231969343513,0.000180844103401588,0.000128456771956989,0.000298919374924937,0.000340225251438146,0.00028742121483712,0.000296190695012848,0.000259265380153937,0.000230511020151383,0.000207471829857534,0.000197625496646576,0.000265598387252563
2013-04-01,0.580866251503316,541.77,604.193,0.0031,82.5,0.076352386432122,166.009943319486,2.1881,102.457769541175,0.322233930335798,112.6,0.00129493207530719,0.230514756069866,3692.62,0.00317198513678907,0.00279989089806865,0.00243768580141988,0.00165672150431023,0.00124846165549961,0.00116083076116545,0.0010516004272197,0.000904714799307171,0.000835226396402179,0.000742511038595442,0.000668307548748993,0.000607563145882079,0.000565196397436653
2013-05-01,0.540342971949764,544.135,606.59,4e-04,82.2,0.0717576685134029,164.298087443891,2.2947,101.959799378733,0.175262164969851,106.1,-0.00199199989504563,0.0138509446382358,3706.28,0.00175639294786301,0.000176244597286157,0.00296880822467505,0.00206817058202079,0.00157482616403832,0.00126459735304421,0.00118888232484164,0.00109124895807726,0.000957767967296601,0.000890105701604448,0.000801173949058158,0.000728383239155688,0.000667694562327123
2013-06-01,0.716397693655748,546.506,608.888,-0.0033,81.8,0.0725505646122322,167.885816346645,2.3449,100.183910714637,-1.21527897860364,90.1,0.000137065751754054,-0.279212379275563,3715.92,-0.0120104297944863,-0.0033905363523461,0.00146343350631349,0.00251178110625149,0.00195055965386669,0.00157940630511153,0.00132011893910424,0.0012472886883506,0.00115455869699315,0.00102887451197524,0.000960867818384439,0.000873587850907816,0.000800828541676412
2013-07-01,0.373844580300986,549.664,612.228,1e-04,82.3,0.0715790892521137,166.688448334506,2.3816,100.57757742626,-0.459720766542972,92.6,0.000494977320073656,0.355558608150346,3717.03,-0.00450539279065332,0.00435840521670627,0.00126765835462414,0.00128815228415696,0.00211823328964959,0.00174796569106213,0.00147243689423359,0.00126547192492419,0.00120857633228726,0.00113045104619879,0.00101974604476211,0.00095875163851712,0.000878921349985824
2013-08-01,0.533606388280186,551.329,612.63,0.0014,82.7,0.0719908582387779,170.991846037539,2.3831,102.197838628884,1.52842387788031,92.3,0.00218434351829151,0.942444277636952,3725.95,0.0151319418137907,0.0115010740715693,0.00111812147152613,0.00127798993748554,0.00129077748891981,0.00195431725236135,0.00167308025975317,0.00144761063837284,0.00126961957220971,0.00121858486238961,0.00114727125189974,0.00104510123189359,0.000987076760574723
2013-09-01,0.800519129685006,558.458,622.729,0.0103,81,0.0673283544682457,169.83014901628,2.3255,100.342742443461,0.109657503077827,97.3,-0.00133289762759184,-0.519802959607688,3738.99,0.00115938047088004,-0.00635372415701596,0.00183605152421629,0.00153656429609216,0.00155185493942021,0.00150731198018069,0.00202417270117182,0.00177313307196331,0.00156334055172926,0.00139226739143354,0.00133407137067307,0.00125874204220197,0.00115579695800447
2013-10-01,0.651484738705854,565.095,631.556,0.0056,81.2,0.065379162161986,170.99844055245,2.2322,99.5784465423174,-0.197143688366126,96,-0.00250653557470977,-0.10009514715523,3760.3,-0.00191955368476648,-0.00119387027265105,0.00142601555535973,0.00138356140464261,0.00127206851344293,0.00133720018463522,0.00133585684439978,0.00180337391036088,0.00161131408365481,0.00144281173103659,0.00130089876883971,0.00125629953383872,0.00119372863580974
2013-11-01,0.481127759967902,565.857,630.191,0.0089,80.9,0.0665615629671731,168.760389317498,2.2203,99.479553073009,0.127467926865236,101.7,-0.00105996461045579,-0.230024155184211,3780.61,0.00132231417530182,-0.00281060521575238,0.000361767283680598,0.00103232817086181,0.00109890940394844,0.00106664549112754,0.00115515905417367,0.00118001349546638,0.00160857134679902,0.00145949623012271,0.00132302589811953,0.00120490373547846,0.00117202068950766
2013-12-01,0.554298836342822,562.046,621.279,0.0084,80.2,0.0665415648205161,169.074608770665,2.2349,97.1247110844724,-1.87885884653431,94.9,-0.00128889157522487,-0.833995345642364,3815.39,-0.0191447202235571,-0.0103267689373228,0.000122675043020208,0.000241310417178554,0.000774345299189971,0.000879206859993646,0.000888937356635356,0.000990193001316641,0.00103256139405489,0.00142988527317406,0.00131358627552788,0.00120278687866998,0.0011045281478698
2014-01-01,0.238944079503004,558.873,614.909,0.0056,81.4,0.0689068869446572,165.680713802331,2.224,98.5377069593147,-0.242489655592891,104.4,0.000508790011574126,0.38010091082343,3836.37,-0.00246780440216998,0.00468891489430501,0.00029229758939198,0.000276516193549974,0.00032703243653629,0.000736315938273877,0.000830038799096289,0.000845403233488803,0.000939443687978249,0.00098274329411651,0.00134531659531761,0.0012472782954444,0.00115123784666494
2014-02-01,0.501246623785131,555.785,609.295,0.0192,80.9,0.071167996855341,160.137018437262,2.2674,98.3879715452732,-0.209249686258957,106.3,0.00205047317526093,-0.135747584651313,3862.84,-0.00214590753748389,-0.00167707656268412,0.00109692266445804,0.000731414004363514,0.000609798853739124,0.000583555316090347,0.00088187108761266,0.000941411375554899,0.000940933683591025,0.00101391070423695,0.00104543364813552,0.00136934661704388,0.00127747567368291
